Price,Levy,Model,Category,Leather interior,Engine volume,Mileage,Cylinders,Drive wheels,Doors,Wheel,Color,Airbags,turbo,engine_volume,brand,fuel_type,Gear_box,year,price_win,Mileage_win,Levy_wins,Cylinders_wins,Category_enc,Fuel_type_enc,Drive_wheels_enc,Gear_box_enc,Manufacturer_enc
38574,1558.69695637413,Fusion,Sedan,1,2,59200,4,Front,4,Left wheel,White,10,0,2,FORD,Plug-in Hybrid,Tiptronic,2016,38124.099999999795,59200,1558.69695637413,4,9,6,2,3,14
17876,1262.8021577281493,Megane,Universal,0,1.5,300000,4,Front,4,Left wheel,White,4,0,1.5,RENAULT,Diesel,Manual,2011,17876,300000,1262.8021577281493,4,11,2,2,2,43
1725,1324,Highlander,Sedan,1,3.3,226198,6,4x4,4,Left wheel,Green,12,0,3.3,TOYOTA,Hybrid,Automatic,2010,1725,226198,1324,6,9,3,1,1,54
1411,1624,E 350,Sedan,1,3.5,266061,6,4x4,4,Left wheel,Black,12,0,3.5,MERCEDES-BENZ,Diesel,Automatic,2009,1411,266061,1597.7933519556452,6,9,2,1,1,33
3500,754.6155247476211,Astra,Hatchback,0,1.6,131000,4,Front,4,Left wheel,Grey,1,0,1.6,OPEL,CNG,Manual,1997,3500,131000,754.6155247476211,4,4,1,2,2,39
8467,723.5605365225722,Astra,Sedan,1,2.5,11111,6,Rear,4,Left wheel,Silver,7,0,2.5,OPEL,LPG,Tiptronic,2000,8467,11111,723.5605365225722,6,9,4,3,3,39
157,919,ML 350,SUV,1,3,145227,6,4x4,4,Left wheel,Grey,12,0,3,MERCEDES-BENZ,Diesel,Automatic,2012,314,145227,919,6,10,2,1,1,33
27598,765,Outlander,SUV,0,2,65047,4,4x4,4,Left wheel,White,10,0,2,MITSUBISHI,Petrol,Tiptronic,2015,27598,65047,765,4,10,5,1,3,36
17249,719.6527192272855,Transit,Microbus,0,2.2,160000,4,Front,4,Left wheel,Yellow,1,0,2.2,FORD,Diesel,Manual,2011,17249,160000,719.6527192272855,4,6,2,2,2,14
29793,832.1358124609964,X5,SUV,1,3,208000,6,4x4,4,Left wheel,Blue,8,0,3,BMW,Petrol,Automatic,2008,29793,208000,832.1358124609964,6,10,5,1,1,4
17249,1024,Camry,Sedan,0,2.5,159000,4,Front,4,Left wheel,Silver,9,0,2.5,TOYOTA,Petrol,Tiptronic,2010,17249,159000,1024,4,9,5,2,3,54
36065,1427.1840477067612,528,Sedan,1,2,120162,4,Rear,4,Left wheel,White,16,0,2,BMW,Petrol,Tiptronic,2012,36065,120162,1427.1840477067612,4,9,5,3,3,4
30367,639,Santa FE,SUV,1,2,45300,4,Front,4,Left wheel,Blue,4,0,2,HYUNDAI,Diesel,Automatic,2014,30367,45300,639,4,10,2,2,1,21
470,1077,1000,SUV,1,2,11566,4,4x4,4,Left wheel,Black,12,0,2,MAZDA,Petrol,Automatic,2019,470,11566,1077,4,10,5,1,1,32
3763,1172,Odyssey,Sedan,1,3.5,204237,6,Front,4,Left wheel,Silver,12,0,3.5,HONDA,Petrol,Automatic,2011,3763,204237,1172,6,9,5,2,1,19
21297,862,H1,Minivan,1,2.5,72609,4,Front,4,Left wheel,Silver,4,0,2.5,HYUNDAI,Diesel,Automatic,2011,21297,72609,862,4,7,2,2,1,21
39593,1091,H1,Minivan,1,2.5,127675,4,Front,4,Left wheel,Silver,4,0,2.5,HYUNDAI,Diesel,Automatic,2016,38124.099999999795,127675,1091,4,7,2,2,1,21
314,1399,RX 450,SUV,1,3.5,382746,6,4x4,4,Left wheel,Silver,12,0,3.5,LEXUS,Hybrid,Automatic,2010,314,328000,1399,6,10,3,1,1,29
15994,1172,E 350,Coupe,1,3.5,170429,6,Rear,2,Left wheel,Silver,12,0,3.5,MERCEDES-BENZ,Diesel,Automatic,2011,15994,170429,1172,6,2,2,3,1,33
1803,1405,X5,SUV,1,3,229854,6,4x4,4,Left wheel,Green,0,0,3,BMW,Diesel,Automatic,2009,1803,229854,1405,6,10,2,1,1,4
470,862,Camry,Sedan,1,2.5,214432,4,Front,4,Left wheel,Blue,12,0,2.5,TOYOTA,Petrol,Automatic,2011,470,214432,862,4,9,5,2,1,54
4704,1529,C 180,Sedan,0,1.8,0,4,Rear,4,Left wheel,Purple,4,0,1.8,MERCEDES-BENZ,CNG,Manual,1995,4704,2093.200000000008,1529,4,9,1,3,2,33
23518,934,H1,Minivan,1,2.5,52351,4,Front,4,Left wheel,Yellow,4,0,2.5,HYUNDAI,Diesel,Automatic,2015,23518,52351,934,4,7,2,2,1,21
251,1091,Camry,Sedan,1,2.5,89109,4,Front,4,Left wheel,White,12,0,2.5,TOYOTA,Petrol,Automatic,2016,314,89109,1091,4,9,5,2,1,54
10036,1018,X5,SUV,1,3,207694,6,4x4,4,Left wheel,Black,0,0,3,BMW,Diesel,Automatic,2011,10036,207694,1018,6,10,2,1,1,4
20005,583,Elantra,Sedan,1,1.6,129000,4,Front,4,Left wheel,Silver,4,0,1.6,HYUNDAI,Petrol,Automatic,2011,20005,129000,583,4,9,5,2,1,21
8938,586,Prius,Hatchback,1,1.8,323733,4,Front,4,Left wheel,Grey,12,0,1.8,TOYOTA,Hybrid,Automatic,2012,8938,323733,586,4,4,3,2,1,54
14229,966,Genesis,Coupe,1,2,106325,4,Front,4,Left wheel,White,4,0,2,HYUNDAI,Petrol,Automatic,2009,14229,106325,966,4,2,5,2,1,21
8781,531,Juke,SUV,1,1.6,167405,4,4x4,4,Left wheel,Black,0,0,1.6,NISSAN,Petrol,Automatic,2012,8781,167405,531,4,10,5,1,1,38
15289,836,Genesis,Coupe,1,2,146691,4,Front,4,Left wheel,Black,4,0,2,HYUNDAI,Petrol,Automatic,2010,15289,146691,836,4,2,5,2,1,21
7527,818.9959992325396,C 180 2.0,Sedan,0,2,0,4,Rear,4,Left wheel,Silver,4,0,2,MERCEDES-BENZ,CNG,Manual,1998,7527,2093.200000000008,818.9959992325396,4,9,1,3,2,33
17249,645,Prius,Hatchback,0,1.8,145000,4,Front,4,Left wheel,White,12,0,1.8,TOYOTA,Hybrid,Automatic,2011,17249,145000,645,4,4,3,2,1,54
9565,919,E 350,Sedan,1,3,171221,6,Rear,4,Left wheel,Black,12,0,3,MERCEDES-BENZ,Diesel,Automatic,2012,9565,171221,919,6,9,2,3,1,33
8311,642,Sonata,Sedan,1,2,71318,4,Front,4,Left wheel,White,4,0,2,HYUNDAI,LPG,Automatic,2012,8311,71318,642,4,9,4,2,1,21
3850,1405.249142505499,Legacy,Sedan,0,2,202000,4,4x4,4,Right-hand drive,Black,2,0,2,SUBARU,Petrol,Automatic,2005,3850,202000,1405.249142505499,4,9,5,1,1,52
7213,837.5845893666482,Cruze,Hatchback,0,1.5,100000,4,Front,4,Right-hand drive,Black,4,0,1.5,CHEVROLET,Petrol,Automatic,2005,7213,100000,837.5845893666482,4,4,5,2,1,7
10976,697,Elantra,Sedan,1,1.8,83902,4,Front,4,Left wheel,Grey,0,0,1.8,HYUNDAI,Petrol,Automatic,2015,10976,83902,697,4,9,5,2,1,21
21953,758.3686882943108,Passat,Sedan,1,1.8,39000,4,Front,4,Left wheel,Golden,12,0,1.8,VOLKSWAGEN,Petrol,Automatic,2017,21953,39000,758.3686882943108,4,9,5,2,1,57
16935,1051,Sonata,Sedan,0,2.4,0,4,Front,4,Left wheel,Beige,0,0,2.4,HYUNDAI,Petrol,Automatic,2016,16935,2093.200000000008,1051,4,9,5,2,1,21
6586,586,Elantra,Sedan,0,1.8,158080,4,Front,4,Left wheel,Black,6,0,1.8,HYUNDAI,Petrol,Automatic,2012,6586,158080,586,4,9,5,2,1,21
7840,1426,F150,Sedan,1,2.7,2792,6,Rear,4,Left wheel,White,12,0,2.7,FORD,Petrol,Automatic,2018,7840,2792,1426,6,9,5,3,1,14
7370,917,X6,SUV,1,3,179382,6,4x4,4,Left wheel,Grey,12,0,3,BMW,Petrol,Automatic,2013,7370,179382,917,6,10,5,1,1,4
29075,640,REXTON,SUV,1,2,169027,4,Front,4,Left wheel,Silver,4,0,2,SSANGYONG,Diesel,Automatic,2013,29075,169027,640,4,10,2,2,1,51
43880,1017,Tucson,SUV,1,2,79877,4,Front,4,Left wheel,Black,4,0,2,HYUNDAI,Diesel,Automatic,2017,38124.099999999795,79877,1017,4,10,2,2,1,21
392,781,Camry,Sedan,1,2.5,314373,4,Front,4,Left wheel,Grey,12,0,2.5,TOYOTA,Hybrid,Automatic,2012,392,314373,781,4,9,3,2,1,54
31659,707,REXTON,SUV,1,2,109092,4,Front,4,Left wheel,Black,4,0,2,SSANGYONG,Diesel,Automatic,2011,31659,109092,707,4,10,2,2,1,51
8311,502,Civic,Sedan,1,1.5,144872,4,Front,4,Left wheel,White,0,0,1.5,HONDA,Hybrid,Automatic,2013,8311,144872,502,4,9,3,2,1,19
11917,1334.7324782827327,Transit,Microbus,0,1.3,148000,4,Front,4,Left wheel,White,8,0,1.3,FORD,Petrol,Manual,2011,11917,148000,1334.7324782827327,4,6,5,2,2,14
314,862,Escape,SUV,1,2.5,130306,4,4x4,4,Left wheel,Green,0,0,2.5,FORD,Hybrid,Automatic,2011,314,130306,862,4,10,3,1,1,14
28909,639,Santa FE,SUV,1,2,231241,4,Front,4,Left wheel,White,4,0,2,HYUNDAI,Diesel,Automatic,2014,28909,231241,639,4,10,2,2,1,21
2430,980,Sentra,Sedan,1,1.8,67272,4,Front,4,Left wheel,Silver,12,0,1.8,NISSAN,Petrol,Automatic,2018,2430,67272,980,4,9,5,2,1,38
8467,1974.8626481314377,MPV,Minivan,0,3,20000,6,Front,4,Left wheel,Grey,4,0,3,MAZDA,Petrol,Automatic,2005,8467,20000,1597.7933519556452,6,7,5,2,1,32
10697,645,Cruze,Sedan,1,1.8,241768,4,Front,4,Left wheel,Silver,4,0,1.8,CHEVROLET,Diesel,Automatic,2011,10697,241768,645,4,9,2,2,1,7
19444,831,Cr-v,SUV,0,2.4,112578,4,4x4,4,Left wheel,White,6,0,2.4,HONDA,Petrol,Automatic,2011,19444,112578,831,4,10,5,1,1,19
19883,502,Aqua,Sedan,1,1.5,70400,4,Front,4,Left wheel,Blue,4,0,1.5,TOYOTA,Petrol,Automatic,2013,19883,70400,502,4,9,5,2,1,54
31361,1377.1765369090886,Hilux,Pickup,0,2.4,138400,6,Rear,4,Left wheel,White,8,0,2.4,TOYOTA,Diesel,Manual,2016,31361,138400,1377.1765369090886,6,8,2,3,2,54
2587,382,Fusion,Sedan,1,2,88795,4,Front,4,Left wheel,Black,0,0,2,FORD,Hybrid,Automatic,2015,2587,88795,473,4,9,3,2,1,14
9722,922,Astra H,Sedan,0,1.9,196000,4,Front,4,Left wheel,Silver,10,0,1.9,OPEL,Diesel,Manual,2009,9722,196000,922,4,9,2,2,2,39
13015,639,XV,SUV,1,2,163669,4,4x4,4,Left wheel,White,0,0,2,SUBARU,Petrol,Automatic,2014,13015,163669,639,4,10,5,1,1,52
5018,779,RAV 4,SUV,1,2.5,193960,4,Front,4,Left wheel,Grey,12,0,2.5,TOYOTA,Petrol,Automatic,2013,5018,193960,779,4,10,5,2,1,54
1882,746,Prius,Sedan,1,1.5,142426,4,Front,4,Left wheel,White,12,0,1.5,TOYOTA,Hybrid,Automatic,2009,1882,142426,746,4,9,3,2,1,54
7213,1154.7199090370148,Astra,Goods wagon,0,1.6,200000,4,Front,4,Left wheel,Black,4,0,1.6,OPEL,CNG,Manual,2000,7213,200000,1154.7199090370148,4,3,1,2,2,39
15681,521,Cruze,Sedan,1,1.4,93000,4,Front,4,Left wheel,Grey,10,0,1.4,CHEVROLET,Petrol,Tiptronic,2011,15681,93000,521,4,9,5,2,3,7
7840,950.8964290014026,325,Sedan,1,2.5,0,6,Rear,4,Left wheel,Purple,6,0,2.5,BMW,Petrol,Tiptronic,2000,7840,2093.200000000008,950.8964290014026,6,9,5,3,3,4
26096,730,Orlando,SUV,1,1.6,86965,4,Front,4,Left wheel,Black,4,0,1.6,CHEVROLET,Diesel,Automatic,2016,26096,86965,730,4,10,2,2,1,7
4391,743.8509831795657,Golf 1.8,Hatchback,0,1.8,190000,4,Front,4,Right-hand drive,Black,4,0,1.8,VOLKSWAGEN,Petrol,Automatic,2000,4391,190000,743.8509831795657,4,4,5,2,1,57
11604,707,Outlander,SUV,0,2,110400,4,Front,4,Left wheel,White,6,0,2,MITSUBISHI,Petrol,Automatic,2011,11604,110400,707,4,10,5,2,1,36
5500,1371.8666368388106,Impreza,Hatchback,0,1.6,280000,4,4x4,4,Left wheel,Green,2,0,1.6,SUBARU,Petrol,Manual,1998,5500,280000,1371.8666368388106,4,4,5,1,2,52
10669,790,Lacetti,Sedan,1,1.6,138681,4,Front,4,Left wheel,Silver,4,0,1.6,CHEVROLET,Petrol,Automatic,2009,10669,138681,790,4,9,5,2,1,7
18817,1287.0816319759442,Prius,Hatchback,0,1.8,154000,4,Front,4,Left wheel,Grey,12,0,1.8,TOYOTA,Hybrid,Automatic,2010,18817,154000,1287.0816319759442,4,4,3,2,1,54
15681,1819.9205778334313,Accent,Sedan,0,1.6,139000,4,Front,4,Left wheel,Silver,0,0,1.6,HYUNDAI,Petrol,Tiptronic,2012,15681,139000,1597.7933519556452,4,9,5,2,3,21
7370,1021.5187499484061,Tiida,Hatchback,1,1.5,200000,4,Front,4,Right-hand drive,Golden,6,0,1.5,NISSAN,Petrol,Variator,2006,7370,200000,1021.5187499484061,4,4,5,2,4,38
34497,1058,E 350,Sedan,1,3.5,64000,6,4x4,4,Left wheel,Grey,12,0,3.5,MERCEDES-BENZ,Petrol,Tiptronic,2012,34497,64000,1058,6,9,5,1,3,33
26657,868.9499361266487,Elantra,Sedan,0,2,77643,4,Front,4,Left wheel,Carnelian red,12,0,2,HYUNDAI,Petrol,Tiptronic,2016,26657,77643,868.9499361266487,4,9,5,2,3,21
13495,836,Santa FE,SUV,1,2,55751,4,Front,4,Left wheel,Black,4,0,2,HYUNDAI,Diesel,Automatic,2010,13495,55751,836,4,10,2,2,1,21
13172,1037.7357115368268,Altezza,Sedan,0,2,88000,4,Rear,4,Right-hand drive,Blue,10,0,2,TOYOTA,Petrol,Manual,2002,13172,88000,1037.7357115368268,4,9,5,3,2,54
41397,1147.918731158375,CLA 250,Sedan,1,2,89000,4,Front,4,Left wheel,Black,12,0,2,MERCEDES-BENZ,Petrol,Tiptronic,2014,38124.099999999795,89000,1147.918731158375,4,9,5,2,3,33
5018,1088.5786114647476,Forester,SUV,0,2,200000,4,4x4,4,Right-hand drive,Silver,0,0,2,SUBARU,Petrol,Automatic,1998,5018,200000,1088.5786114647476,4,10,5,1,1,52
1803,528,Accent,Hatchback,1,1.6,82602,4,Front,4,Left wheel,Blue,12,0,1.6,HYUNDAI,Petrol,Automatic,2014,1803,82602,528,4,4,5,2,1,21
15681,645,Prius,Sedan,1,1.8,63500,4,Front,4,Left wheel,Silver,0,0,1.8,TOYOTA,Hybrid,Automatic,2011,15681,63500,645,4,9,3,2,1,54
34400,891,Tucson,SUV,1,2,79000,4,Front,4,Left wheel,Silver,4,0,2,HYUNDAI,Diesel,Automatic,2016,34400,79000,891,4,10,2,2,1,21
15367,1528.642793426442,Optima,Sedan,0,2.4,120000,4,Front,4,Right-hand drive,Carnelian red,2,0,2.4,KIA,Petrol,Automatic,2011,15367,120000,1528.642793426442,4,9,5,2,1,26
5645,1324,Highlander,Sedan,1,3.3,345405,6,4x4,4,Left wheel,Silver,12,0,3.3,TOYOTA,Hybrid,Automatic,2010,5645,328000,1324,6,9,3,1,1,54
37006,1018,E 350,Sedan,1,3,227200,6,Rear,4,Left wheel,Black,12,0,3,MERCEDES-BENZ,Diesel,Tiptronic,2011,37006,227200,1018,6,9,2,3,3,33
50,1174.9339589528543,Aqua S,Hatchback,1,1.5,127000,4,Front,4,Right-hand drive,Grey,7,0,1.5,TOYOTA,Hybrid,Automatic,2014,314,127000,1174.9339589528543,4,4,3,2,1,54
21639,639,MKZ,Sedan,1,2,43000,4,Front,4,Left wheel,Black,10,0,2,LINCOLN,Petrol,Automatic,2014,21639,43000,639,4,9,5,2,1,30
6586,1051.176375593396,Astra,Universal,0,2,220000,4,Front,4,Left wheel,Green,4,0,2,OPEL,CNG,Manual,1999,6586,220000,1051.176375593396,4,11,1,2,2,39
44752,880,Actyon,SUV,1,1.6,40137,4,Front,4,Left wheel,Grey,4,0,1.6,SSANGYONG,Diesel,Automatic,2018,38124.099999999795,40137,880,4,10,2,2,1,51
7997,583,Lacetti,Sedan,1,1.6,58284,4,Front,4,Left wheel,White,4,0,1.6,DAEWOO,Petrol,Automatic,2011,7997,58284,583,4,9,5,2,1,10
6272,1586,Sorento,SUV,1,2.5,72895,4,Front,4,Left wheel,White,4,0,2.5,KIA,Diesel,Automatic,2007,6272,72895,1586,4,10,2,2,1,26
21950,835.4967600441798,Fusion,Sedan,1,2,272000,4,Front,4,Left wheel,White,12,0,2,FORD,Hybrid,Variator,2012,21950,272000,835.4967600441798,4,9,3,2,4,14
18660,382,Optima,Sedan,1,2.4,114000,4,Front,4,Left wheel,Blue,10,0,2.4,KIA,Hybrid,Automatic,2014,18660,114000,473,4,9,3,2,1,26
1725,474,500,SUV,1,1.4,106902,4,Front,4,Left wheel,Red,12,0,1.4,FIAT,Petrol,Automatic,2013,1725,106902,474,4,10,5,2,1,13
18817,650,Jetta,Sedan,0,1.4,96000,4,Front,4,Left wheel,Black,12,0,1.4,VOLKSWAGEN,Petrol,Tiptronic,2016,18817,96000,650,4,9,5,2,3,57
8467,1019.2594389263671,Grand Vitara,SUV,0,2.7,259200,6,4x4,4,Left wheel,Silver,4,0,2.7,SUZUKI,CNG,Automatic,2003,8467,259200,1019.2594389263671,6,10,1,1,1,53
784,394,Camry,Sedan,1,2.5,102397,4,Front,4,Left wheel,Black,12,0,2.5,TOYOTA,Hybrid,Automatic,2014,784,102397,473,4,9,3,2,1,54
706,919,Fusion,Sedan,1,3,149822,6,Front,4,Left wheel,Blue,12,0,3,FORD,Petrol,Automatic,2012,706,149822,919,6,9,5,2,1,14
30,792.3548594259883,FIT,Hatchback,0,1.3,0,4,Front,4,Right-hand drive,Silver,4,0,1.3,HONDA,Petrol,Automatic,2006,314,2093.200000000008,792.3548594259883,4,4,5,2,1,19
38229,1091,H1,Minivan,1,2.5,92078,4,Front,4,Left wheel,Black,4,0,2.5,HYUNDAI,Diesel,Automatic,2016,38124.099999999795,92078,1091,4,7,2,2,1,21
9722,609,Camry,Sedan,1,2.5,127515,4,Front,4,Left wheel,Black,12,0,2.5,TOYOTA,Hybrid,Automatic,2018,9722,127515,609,4,9,3,2,1,54
19444,308,Prius V,Sedan,0,1.8,350000,4,Front,4,Left wheel,White,12,0,1.8,TOYOTA,Hybrid,Automatic,2014,19444,328000,473,4,9,3,2,1,54
6500,1236,Demio,Hatchback,0,1.3,72000,4,Front,4,Right-hand drive,Black,2,0,1.3,MAZDA,Petrol,Automatic,2011,6500,72000,1236,4,4,5,2,1,32
11917,1267,Aqua,Hatchback,0,1.5,18000,4,Front,4,Right-hand drive,White,6,0,1.5,TOYOTA,Hybrid,Automatic,2013,11917,18000,1267,4,4,3,2,1,54
23521,627.9574161880868,Prius,Sedan,0,1.8,84021,4,Front,4,Right-hand drive,Carnelian red,8,0,1.8,TOYOTA,Hybrid,Automatic,2012,23521,84021,627.9574161880868,4,9,3,2,1,54
3450,607,Camry,Sedan,1,2.5,9626,4,Front,4,Left wheel,Black,12,0,2.5,TOYOTA,Hybrid,Automatic,2019,3450,9626,607,4,9,3,2,1,54
20071,723.6089182999779,Prius C,Hatchback,0,1.5,60800,4,Front,4,Left wheel,Grey,6,0,1.5,TOYOTA,Hybrid,Tiptronic,2015,20071,60800,723.6089182999779,4,4,3,2,3,54
13799,1265.4257124435337,RIO,Hatchback,0,1.3,16000,4,Front,4,Left wheel,Silver,4,0,1.3,KIA,Petrol,Manual,2012,13799,16000,1265.4257124435337,4,4,5,2,2,26
10506,1266,Aqua,Hatchback,0,1.5,122000,4,Front,4,Right-hand drive,Silver,0,0,1.5,TOYOTA,Hybrid,Variator,2014,10506,122000,1266,4,4,3,2,4,54
470,1399,E 350,Sedan,1,3.5,229904,6,4x4,4,Left wheel,Black,12,0,3.5,MERCEDES-BENZ,Petrol,Automatic,2010,470,229904,1399,6,9,5,1,1,33
34905,777,H1,Minivan,1,2.5,132023,4,Front,4,Left wheel,Grey,4,0,2.5,HYUNDAI,Diesel,Automatic,2014,34905,132023,777,4,7,2,2,1,21
9722,885.8704616928354,X-Trail NISMO,SUV,1,2,140000,4,4x4,4,Left wheel,Silver,8,0,2,NISSAN,Petrol,Automatic,2003,9722,140000,885.8704616928354,4,10,5,1,1,38
4200,922.0406408367428,Vectra,Sedan,0,1.6,6666,4,Front,4,Left wheel,Golden,4,0,1.6,OPEL,Petrol,Manual,1997,4200,6666,922.0406408367428,4,9,5,2,2,39
20800,781,RAV 4,SUV,0,2.5,77000,4,Front,4,Left wheel,White,6,0,2.5,TOYOTA,Petrol,Automatic,2012,20800,77000,781,4,10,5,2,1,54
38163,1091,H1,Minivan,1,2.5,104000,4,Front,4,Left wheel,Blue,4,0,2.5,HYUNDAI,Diesel,Automatic,2016,38124.099999999795,104000,1091,4,7,2,2,1,21
188,1172,RX 450,SUV,1,3.5,101816,6,4x4,4,Left wheel,Black,12,0,3.5,LEXUS,Hybrid,Automatic,2011,314,101816,1172,6,10,3,1,1,29
10000,1289.4573075410633,Step Wagon,Minivan,0,2,100000,4,4x4,4,Right-hand drive,Silver,2,0,2,HONDA,LPG,Automatic,2000,10000,100000,1289.4573075410633,4,7,4,1,1,19
3607,781,Camry,Sedan,1,2.5,156518,4,Front,4,Left wheel,White,12,0,2.5,TOYOTA,Hybrid,Automatic,2012,3607,156518,781,4,9,3,2,1,54
13500,761,Prius,Sedan,0,1.8,141000,4,Front,4,Left wheel,Red,8,0,1.8,TOYOTA,Hybrid,Tiptronic,2010,13500,141000,761,4,9,3,2,3,54
470,1327,RAV 4,SUV,1,2.5,17214,4,4x4,4,Left wheel,Black,12,0,2.5,TOYOTA,Petrol,Automatic,2018,470,17214,1327,4,10,5,1,1,54
6586,1077,CHR,Coupe,1,2,5219,4,Front,4,Left wheel,White,12,0,2,TOYOTA,Petrol,Automatic,2019,6586,5219,1077,4,2,5,2,1,54
6899,1005.603682253602,Airtrek,SUV,0,2,165000,4,4x4,4,Right-hand drive,Black,2,0,2,MITSUBISHI,Petrol,Tiptronic,2002,6899,165000,1005.603682253602,4,10,5,1,3,36
34240,877,Tucson,SUV,1,1.7,131959,4,Front,4,Left wheel,White,4,0,1.7,HYUNDAI,Diesel,Automatic,2017,34240,131959,877,4,10,2,2,1,21
1411,1624,E 350,Sedan,1,3.5,266061,6,4x4,4,Left wheel,Black,12,0,3.5,MERCEDES-BENZ,Diesel,Automatic,2009,1411,266061,1597.7933519556452,6,9,2,1,1,33
941,308,Prius,Hatchback,1,1.8,270410,4,Front,4,Left wheel,White,12,0,1.8,TOYOTA,Hybrid,Automatic,2014,941,270410,473,4,4,3,2,1,54
18817,837.5151509489649,Elantra,Sedan,1,1.8,119000,4,Front,4,Left wheel,Grey,12,0,1.8,HYUNDAI,Petrol,Tiptronic,2011,18817,119000,837.5151509489649,4,9,5,2,3,21
13771,687,Elantra,Sedan,1,1.6,159048,4,Front,4,Left wheel,Silver,4,0,1.6,HYUNDAI,Petrol,Automatic,2010,13771,159048,687,4,9,5,2,1,21
5018,891,Fusion,Sedan,1,2,93354,4,Front,4,Left wheel,White,12,0,2,FORD,Petrol,Automatic,2016,5018,93354,891,4,9,5,2,1,14
3058,777,1300,Sedan,1,2.5,75381,4,Front,4,Left wheel,Grey,12,0,2.5,MAZDA,Petrol,Automatic,2014,3058,75381,777,4,9,5,2,1,32
25089,1238.0177214651017,RAV 4,SUV,0,2.5,150400,4,4x4,4,Left wheel,Brown,8,0,2.5,TOYOTA,Petrol,Automatic,2011,25089,150400,1238.0177214651017,4,10,5,1,1,54
14113,586.9179774083933,Transit,Microbus,0,2.5,136000,4,Rear,4,Left wheel,White,2,0,2.5,FORD,Diesel,Manual,1999,14113,136000,586.9179774083933,4,6,2,3,2,14
12272,501,Aqua,Hatchback,1,1.5,141053,4,Front,4,Left wheel,White,4,0,1.5,TOYOTA,Petrol,Automatic,2014,12272,141053,501,4,4,5,2,1,54
3293,900,Sonata,Sedan,1,2.4,114885,4,Front,4,Left wheel,Black,12,0,2.4,HYUNDAI,Petrol,Automatic,2015,3293,114885,900,4,9,5,2,1,21
10450,1457.4297855574575,FIT,Hatchback,0,1.3,311000,2,Front,4,Right-hand drive,White,6,0,1.3,HONDA,Hybrid,Automatic,2012,10450,311000,1457.4297855574575,4,4,3,2,1,19
38400,642,528,Sedan,1,2,158400,4,Rear,4,Left wheel,Black,12,0,2,BMW,Petrol,Tiptronic,2012,38124.099999999795,158400,642,4,9,5,3,3,4
8154,698.4398469065547,Tiida,Hatchback,1,1.5,130000,4,Front,4,Right-hand drive,Silver,4,0,1.5,NISSAN,Petrol,Automatic,2005,8154,130000,698.4398469065547,4,4,5,2,1,38
17305,707,Sonata,Sedan,1,2,157224,4,Front,4,Left wheel,Grey,4,0,2,HYUNDAI,Petrol,Automatic,2011,17305,157224,707,4,9,5,2,1,21
3293,978,Corolla,Sedan,1,1.8,54307,4,Front,4,Left wheel,Black,12,0,1.8,TOYOTA,Petrol,Automatic,2019,3293,54307,978,4,9,5,2,1,54
38809,639,Santa FE,SUV,1,2,152914,4,Front,4,Left wheel,Grey,4,0,2,HYUNDAI,Diesel,Automatic,2014,38124.099999999795,152914,639,4,10,2,2,1,21
30405,585,Civic,Sedan,1,1.8,131782,4,Front,4,Left wheel,Red,4,0,1.8,HONDA,Petrol,Automatic,2013,30405,131782,585,4,9,5,2,1,19
19444,640,Fusion SE,Sedan,0,2,86427,4,Front,4,Left wheel,Silver,8,0,2,FORD,Hybrid,Automatic,2013,19444,86427,640,4,9,3,2,1,14
28225,1017,Lantra LIMITED,Sedan,0,2,54080,4,Front,4,Left wheel,Black,8,0,2,HYUNDAI,Petrol,Automatic,2017,28225,54080,1017,4,9,5,2,1,21
18817,442,Malibu,Sedan,1,1.8,30000,4,Front,4,Left wheel,Black,0,0,1.8,CHEVROLET,Hybrid,Tiptronic,2017,18817,30000,473,4,9,3,2,3,7
40224,765,Tucson,SUV,1,2,100369,4,Front,4,Left wheel,White,4,0,2,HYUNDAI,Diesel,Automatic,2015,38124.099999999795,100369,765,4,10,2,2,1,21
18983,626,Cerato,Sedan,1,1.6,89106,4,Front,4,Left wheel,Black,4,0,1.6,KIA,Petrol,Automatic,2015,18983,89106,626,4,9,5,2,1,26
20385,1624,C 320,Sedan,1,3.5,200000,6,Rear,4,Left wheel,Beige,0,0,3.5,MERCEDES-BENZ,Petrol,Tiptronic,2009,20385,200000,1597.7933519556452,6,9,5,3,3,33
1568,639,Jetta,Sedan,1,2,119926,4,Front,4,Left wheel,White,12,0,2,VOLKSWAGEN,Diesel,Automatic,2014,1568,119926,639,4,9,2,2,1,57
16138,503,Aqua,Sedan,1,1.5,118000,4,Front,4,Left wheel,Yellow,4,0,1.5,TOYOTA,Hybrid,Automatic,2012,16138,118000,503,4,9,3,2,1,54
10349,1083.3707546763496,Prius,Sedan,0,1.5,180000,4,Front,4,Left wheel,Silver,0,0,1.5,TOYOTA,Hybrid,Variator,2007,10349,180000,1083.3707546763496,4,9,3,2,4,54
39750,1249,H1,Universal,1,2.5,73357,4,Front,4,Left wheel,White,4,0,2.5,HYUNDAI,Diesel,Automatic,2017,38124.099999999795,73357,1249,4,11,2,2,1,21
1568,1172,Highlander,SUV,1,3.5,342622,6,4x4,4,Left wheel,Black,12,0,3.5,TOYOTA,Hybrid,Automatic,2011,1568,328000,1172,6,10,3,1,1,54
